YEAR,LOCATION,STATE_ANSI,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE,NITROGEN,PHOSPHATE,POTASH,SULFUR,APPLICATIONS_IN_LB_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_FERTILIZER_POTASH,APPLICATIONS_IN_LB_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_SULFUR,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_NITROGEN,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_PHOSPHATE,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_POTASH,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_SULFUR
2000,OKLAHOMA,40,33800000.0,400,84500,255000.0,415000.0,4845000.0,20834000.0,4.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,19.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,PENNSYLVANIA,42,7690000.0,130,59000,385000.0,390000.0,16555000.0,72345000.0,4.37,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,43.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,SOUTH CAROLINA,45,4910000.0,203,24200,420000.0,440000.0,8820000.0,39249000.0,4.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,21.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,SOUTH DAKOTA,46,44000000.0,1358,32400,4370000.0,4400000.0,152950000.0,653097000.0,4.27,1.0,50.0,19.0,6.0,19.0,,,,,,,,,,,35.0,1,1,1,0,24300000.0,66000000.0,12200000.0,0.0,14,35,23,0,14,35,23,0,1.0,1.0,1.0,0.0,38,43,12,0
2000,TENNESSEE,47,11800000.0,134,88000,1040000.0,1070000.0,35360000.0,157706000.0,4.69,3.0,46.0,27.0,8.0,15.0,,,,,,,,,,,34.0,1,1,1,0,3000000.0,14300000.0,22200000.0,0.0,14,42,60,0,14,42,60,0,1.0,1.0,1.0,0.0,18,29,31,0
2000,TEXAS,48,130900000.0,573,228300,260000.0,290000.0,7020000.0,30888000.0,4.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,VIRGINIA,51,8710000.0,180,48500,480000.0,500000.0,17040000.0,73272000.0,4.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,WEST VIRGINIA,54,3600000.0,173,20800,15000.0,16000.0,705000.0,3285000.0,4.66,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,47.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2000,WISCONSIN,55,16000000.0,206,77500,1500000.0,1550000.0,60000000.0,267000000.0,4.45,1.0,53.0,19.0,5.0,23.0,,,,,,,,,,,40.0,1,1,1,0,6500000.0,16600000.0,46200000.0,0.0,16,36,75,0,18,37,77,0,1.1,1.0,1.0,0.0,24,30,40,0
2001,ALABAMA,1,8900000.0,193,46000,135000.0,140000.0,4725000.0,21735000.0,4.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,ARKANSAS,5,14600000.0,304,48000,2880000.0,2950000.0,96480000.0,545112000.0,4.37,2.5,41.0,34.5,10.5,10.0,,,,,,,,,,,33.5,1,1,1,0,3400000.0,42800000.0,54900000.0,0.0,34,48,77,0,34,49,77,0,1.0,1.0,1.0,0.0,3,30,24,0
2001,DELAWARE,10,550000.0,220,2500,201000.0,205000.0,7839000.0,33316000.0,4.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,FLORIDA,12,10300000.0,234,44000,9000.0,10000.0,297000.0,1589000.0,4.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,33.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,GEORGIA,13,10850000.0,221,49200,140000.0,160000.0,3220000.0,17549000.0,4.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,ILLINOIS,17,27500000.0,367,75000,10620000.0,10700000.0,477900000.0,2174445000.0,4.55,2.0,47.0,31.0,8.0,12.0,,,,,,,,,,,45.0,1,1,1,0,42800000.0,95800000.0,250500000.0,0.0,37,72,105,0,40,75,105,0,1.0,1.0,1.0,0.0,10,12,22,0
2001,INDIANA,18,15100000.0,243,62100,5770000.0,5800000.0,239455000.0,1328975000.0,4.42,2.0,54.5,24.5,6.0,14.5,,,,,,,,,,,41.5,1,1,1,0,11400000.0,58100000.0,222400000.0,0.0,16,49,105,0,17,52,109,0,1.0,1.0,1.0,0.0,12,20,36,0
2001,IOWA,19,32000000.0,348,92000,10920000.0,11000000.0,480480000.0,2090088000.0,4.35,3.5,43.0,32.0,12.0,8.5,,,,,,,,,,,44.0,1,1,1,0,9900000.0,47900000.0,71300000.0,0.0,16,45,66,0,17,48,66,0,1.1,1.0,1.0,0.0,5,9,10,0
2001,KANSAS,20,47300000.0,733,64500,2540000.0,2750000.0,58420000.0,320726000.0,4.16,3.0,42.5,35.5,11.0,7.0,,,,,,,,,,,23.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,KENTUCKY,21,13800000.0,157,88000,1220000.0,1240000.0,48800000.0,218136000.0,4.47,1.0,50.0,20.0,5.0,22.5,,,,,,,,,,,40.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,LOUISIANA,22,7910000.0,283,28000,660000.0,800000.0,21120000.0,116582000.0,4.39,2.0,42.5,35.5,7.5,4.5,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,MARYLAND,24,2100000.0,171,12300,515000.0,520000.0,20085000.0,84357000.0,4.2,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,MICHIGAN,26,10120000.0,191,53000,2040000.0,2050000.0,78540000.0,441395000.0,4.47,6.5,34.5,34.0,19.0,3.0,,,,,,,,,,,38.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,MINNESOTA,27,27800000.0,343,81000,7200000.0,7300000.0,266400000.0,1150848000.0,4.32,4.0,41.5,37.5,11.5,5.0,,,,,,,,,,,37.0,1,1,1,0,15300000.0,32300000.0,41500000.0,0.0,16,34,48,0,16,34,48,0,1.0,1.0,1.0,0.0,13,13,12,0
2001,MISSISSIPPI,28,11130000.0,265,42000,1370000.0,1440000.0,43840000.0,241997000.0,4.39,0.0,51.5,24.0,5.0,17.5,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,MISSOURI,29,30200000.0,280,108000,4900000.0,4950000.0,186200000.0,804384000.0,4.32,5.0,33.5,41.0,15.5,5.0,,,,,,,,,,,38.0,1,1,1,0,5400000.0,52200000.0,61700000.0,0.0,20,45,57,0,20,45,57,0,1.0,1.0,1.0,0.0,6,24,22,0
2001,NEBRASKA,31,46000000.0,920,50000,4580000.0,4700000.0,176330000.0,957472000.0,4.19,2.0,43.5,32.5,10.0,10.0,,,,,,,,,,,38.5,1,1,1,0,23400000.0,38300000.0,13200000.0,0.0,19,36,26,0,21,36,26,0,1.1,1.0,1.0,0.0,22,21,10,0
2001,NEW JERSEY,34,830000.0,85,9800,101000.0,103000.0,3131000.0,12994000.0,4.15,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,NEW YORK,36,7660000.0,204,37500,144000.0,145000.0,4608000.0,26957000.0,4.55,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,NORTH CAROLINA,37,9120000.0,166,55000,1350000.0,1380000.0,43200000.0,185328000.0,4.29,0.0,70.0,18.5,2.0,9.0,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,NORTH DAKOTA,38,39400000.0,1288,30600,2630000.0,2670000.0,86790000.0,461723000.0,4.05,2.0,53.5,20.0,6.0,18.0,,,,,,,,,,,33.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,OHIO,39,14680000.0,188,78000,4580000.0,4600000.0,187780000.0,837499000.0,4.46,3.0,44.0,30.5,10.0,12.0,,,,,,,,,,,41.0,1,1,1,0,19100000.0,63900000.0,164700000.0,0.0,22,47,86,0,24,47,88,0,1.0,1.0,1.0,0.0,17,30,41,0
2001,OKLAHOMA,40,33800000.0,402,84000,260000.0,280000.0,6760000.0,37180000.0,4.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,PENNSYLVANIA,42,7710000.0,132,58500,395000.0,400000.0,13825000.0,58895000.0,4.26,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,SOUTH CAROLINA,45,4880000.0,200,24400,415000.0,435000.0,7055000.0,39508000.0,4.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,17.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,SOUTH DAKOTA,46,43900000.0,1372,32000,4470000.0,4500000.0,143040000.0,590755000.0,4.13,1.5,48.5,26.0,6.0,16.0,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,TENNESSEE,47,11800000.0,134,88000,1120000.0,1160000.0,34720000.0,197904000.0,4.46,0.0,55.0,18.5,4.0,21.0,,,,,,,,,,,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,TEXAS,48,130700000.0,572,228600,225000.0,260000.0,5850000.0,26910000.0,4.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,VIRGINIA,51,8680000.0,181,47900,460000.0,490000.0,10580000.0,58613000.0,4.3,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,WEST VIRGINIA,54,3600000.0,173,20800,16000.0,17000.0,672000.0,2910000.0,4.33,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,42.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2001,WISCONSIN,55,15800000.0,205,77000,1570000.0,1600000.0,58090000.0,250368000.0,4.31,2.0,46.0,29.5,8.0,13.5,,,,,,,,,,,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,ALABAMA,1,8900000.0,198,45000,155000.0,170000.0,3720000.0,20646000.0,5.55,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,ARKANSAS,5,14500000.0,305,47500,2890000.0,2920000.0,111265000.0,791094000.0,5.65,2.0,45.5,29.5,8.0,12.5,,,,,,,,,,,38.5,1,1,1,0,5200000.0,57800000.0,66100000.0,0.0,24,54,62,0,24,55,63,0,1.0,1.0,1.0,0.0,7,36,35,0
2002,DELAWARE,10,540000.0,225,2400,185000.0,190000.0,4625000.0,26363000.0,5.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,FLORIDA,12,10300000.0,234,44000,12000.0,13000.0,360000.0,2484000.0,5.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,GEORGIA,13,10800000.0,219,49300,180000.0,190000.0,6120000.0,45716000.0,5.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,ILLINOIS,17,27500000.0,377,73000,10550000.0,10600000.0,453650000.0,2567659000.0,5.66,7.5,36.5,34.0,14.0,5.5,,,,,,,,,,,43.0,1,1,1,0,37500000.0,143100000.0,422600000.0,0.0,20,54,105,0,20,54,105,0,1.0,1.0,1.0,0.0,18,25,38,0
2002,INDIANA,18,15100000.0,250,60300,5370000.0,5450000.0,204060000.0,1565140000.0,5.55,9.0,34.0,35.0,18.0,4.0,,,,,,,,,,,38.0,1,1,1,0,17400000.0,67900000.0,276000000.0,0.0,17,48,102,0,17,48,104,0,1.0,1.0,1.0,0.0,18,24,46,0
2002,IOWA,19,31800000.0,351,90600,10400000.0,10450000.0,499200000.0,2765568000.0,5.54,2.5,48.0,25.0,8.0,16.0,,,,,,,,,,,48.0,1,1,1,0,9300000.0,48300000.0,163700000.0,0.0,26,70,120,0,26,70,127,0,1.0,1.0,1.0,0.0,3,7,12,0
2002,KANSAS,20,47300000.0,733,64500,2480000.0,2600000.0,57040000.0,438067000.0,5.49,9.5,26.5,35.5,24.0,4.0,,,,,,,,,,,23.0,1,1,1,0,12200000.0,28700000.0,5900000.0,0.0,17,43,26,0,18,43,26,0,1.0,1.0,1.0,0.0,24,25,8,0
2002,KENTUCKY,21,13800000.0,159,87000,1290000.0,1310000.0,42570000.0,244352000.0,5.74,4.0,40.0,30.0,14.5,10.0,,,,,,,,,,,33.0,1,1,1,0,9600000.0,30300000.0,46600000.0,0.0,31,64,95,0,35,64,95,0,1.1,1.0,1.0,0.0,21,37,38,0
2002,LOUISIANA,22,7900000.0,287,27500,740000.0,760000.0,25160000.0,171088000.0,5.52,4.5,45.0,30.5,11.0,7.0,,,,,,,,,,,34.0,1,1,1,0,100000.0,5500000.0,7500000.0,0.0,11,40,54,0,11,40,54,0,1.0,1.0,1.0,0.0,2,18,18,0
2002,MARYLAND,24,2080000.0,170,12200,470000.0,490000.0,10810000.0,61617000.0,5.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,23.0,1,1,1,0,2700000.0,2900000.0,7000000.0,0.0,22,35,55,0,24,35,55,0,1.0,1.0,1.0,0.0,23,17,26,0
2002,MICHIGAN,26,10090000.0,189,53300,1990000.0,2000000.0,54725000.0,399493000.0,5.62,4.0,41.0,33.0,14.0,7.5,,,,,,,,,,,27.5,1,1,1,0,24400000.0,32000000.0,119100000.0,0.0,26,46,82,0,27,46,87,0,1.0,1.0,1.0,0.0,44,34,67,0
2002,MINNESOTA,27,27800000.0,344,80900,7100000.0,7200000.0,308850000.0,1673967000.0,5.42,2.0,51.5,26.0,6.0,14.0,,,,,,,,,,,43.5,1,1,1,0,16100000.0,34200000.0,39100000.0,0.0,20,38,52,0,20,38,52,0,1.0,1.0,1.0,0.0,11,12,10,0
2002,MISSISSIPPI,28,11110000.0,263,42200,1430000.0,1440000.0,55770000.0,368640000.0,5.52,0.0,50.0,20.0,4.5,25.5,,,,,,,,,,,39.0,1,1,1,0,3700000.0,15800000.0,25700000.0,0.0,22,56,88,0,22,56,88,0,1.0,1.0,1.0,0.0,12,20,20,0
2002,MISSOURI,29,30200000.0,282,107000,5000000.0,5050000.0,170000000.0,941800000.0,5.54,16.0,20.5,35.0,24.5,3.0,,,,,,,,,,,34.0,1,1,1,0,11800000.0,62900000.0,158100000.0,0.0,18,44,87,0,18,44,87,0,1.0,1.0,1.0,0.0,13,29,36,0
2002,NEBRASKA,31,45900000.0,929,49400,4500000.0,4550000.0,182250000.0,1279395000.0,5.43,21.5,19.5,31.0,26.0,3.0,,,,,,,,,,,40.5,1,1,1,0,23100000.0,79900000.0,14600000.0,0.0,15,45,28,0,16,47,28,0,1.0,1.0,1.0,0.0,31,36,11,0
2002,NEW JERSEY,34,820000.0,83,9900,97000.0,100000.0,2328000.0,12571000.0,5.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,24.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,NEW YORK,36,7660000.0,207,37000,138000.0,140000.0,4830000.0,37674000.0,5.85,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,NORTH CAROLINA,37,9100000.0,168,54200,1290000.0,1370000.0,30960000.0,174305000.0,5.63,5.0,42.5,37.5,13.0,1.0,,,,,,,,,,,24.0,1,1,1,0,14400000.0,25000000.0,51300000.0,0.0,29,51,91,0,29,51,91,0,1.0,1.0,1.0,0.0,36,36,41,0
2002,NORTH DAKOTA,38,39400000.0,1292,30500,3050000.0,3150000.0,88450000.0,585539000.0,5.32,5.0,48.5,27.5,11.5,7.0,,,,,,,,,,,29.0,1,1,1,0,44100000.0,50500000.0,3300000.0,0.0,19,32,11,0,26,32,12,0,1.3,1.0,1.0,0.0,64,59,11,0
2002,OHIO,39,14610000.0,188,77800,4720000.0,4750000.0,151040000.0,844314000.0,5.59,17.5,16.0,36.0,29.0,1.5,,,,,,,,,,,32.0,1,1,1,0,14100000.0,62600000.0,276400000.0,0.0,13,49,103,0,15,49,103,0,1.1,1.0,1.0,0.0,20,27,56,0
2002,OKLAHOMA,40,33700000.0,404,83500,245000.0,270000.0,6370000.0,47138000.0,5.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,PENNSYLVANIA,42,7700000.0,132,58200,390000.0,405000.0,10140000.0,59826000.0,5.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,SOUTH CAROLINA,45,4850000.0,198,24500,420000.0,430000.0,11760000.0,89376000.0,5.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,SOUTH DAKOTA,46,43800000.0,1377,31800,4090000.0,4250000.0,126790000.0,675791000.0,5.33,8.0,41.0,31.0,17.0,4.0,,,,,,,,,,,31.0,1,1,1,0,32500000.0,102000000.0,24400000.0,0.0,18,54,27,0,20,58,39,0,1.1,1.0,1.4,0.0,37,41,15,0
2002,TENNESSEE,47,11700000.0,134,87500,1120000.0,1150000.0,47040000.0,331632000.0,5.7,6.5,47.5,28.0,10.5,9.5,,,,,,,,,,,42.0,1,1,1,0,14500000.0,31100000.0,48600000.0,0.0,27,54,73,0,30,57,73,0,1.1,1.0,1.0,0.0,42,47,57,0
2002,TEXAS,48,130500000.0,570,229000,205000.0,230000.0,5740000.0,29274000.0,5.1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,28.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,VIRGINIA,51,8670000.0,182,47600,480000.0,500000.0,16320000.0,125174000.0,5.54,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,1,1,1,0,3600000.0,7300000.0,18400000.0,0.0,29,44,80,0,29,46,83,0,1.0,1.0,1.0,0.0,25,33,46,0
2002,WEST VIRGINIA,54,3600000.0,173,20800,17000.0,18000.0,629000.0,3548000.0,5.64,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2002,WISCONSIN,55,15700000.0,204,77000,1520000.0,1540000.0,66880000.0,357808000.0,5.35,3.0,48.0,24.0,7.5,17.0,,,,,,,,,,,44.0,1,1,1,0,9200000.0,18900000.0,54700000.0,0.0,14,35,73,0,15,35,73,0,1.0,1.0,1.0,0.0,40,35,48,0
2003,ALABAMA,1,9000000.0,200,45000,160000.0,170000.0,5760000.0,41760000.0,7.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
