YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2006,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","74,200,000",79,81,1,55
2006,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,300,000",13,13,1,10
2012,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","8,500,000",23,37,1.6,7
2012,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","84,200,000",52,54,1.1,49
2012,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","149,200,000",81,88,1.1,53
2012,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2012,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","44,700,000",24,26,1.1,19
2012,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","148,800,000",69,70,1,23
2012,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","387,500,000",107,109,1,39
2012,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,600,000",22,25,1.2,4
2012,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","13,800,000",14,15,1,18
2012,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","83,900,000",53,54,1,30
2012,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","224,500,000",90,93,1,47
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,200,000",15,16,1,13
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","134,500,000",55,55,1,26
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","270,000,000",78,79,1,36
2012,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,800,000",14,14,1,7
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,700,000",12,13,1.1,29
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","44,000,000",34,35,1.1,31
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","24,300,000",43,43,1,14
2012,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,100,000",9,9,1,3
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","5,100,000",14,14,1,24
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","34,600,000",53,53,1,44
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","64,900,000",81,81,1,54
2012,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","900,000",13,13,1,6
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","10,300,000",41,41,1,22
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","17,800,000",65,65,1,24
2012,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,200,000",11,13,1.1,44
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","30,400,000",32,36,1.1,43
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","107,200,000",70,78,1.1,69
2012,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","24,000,000",11,13,1.1,27
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","80,200,000",37,38,1,30
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","101,000,000",52,54,1,27
2012,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,400,000",9,10,1.2,6
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","6,200,000",16,23,1.4,14
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","12,000,000",46,46,1,13
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","43,700,000",86,86,1,26
2012,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","23,300,000",17,18,1.1,24
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","130,400,000",52,53,1,45
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","190,900,000",75,76,1,46
2012,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,300,000",7,7,1,8
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","27,400,000",11,13,1.1,42
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","129,600,000",49,50,1,52
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","24,600,000",33,36,1.1,14
2012,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","10,100,000",8,9,1.1,21
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,800,000",19,20,1,50
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","31,600,000",43,45,1,44
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","80,300,000",72,83,1.2,61
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,300,000",9,9,1,16
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","27,300,000",11,11,1,51
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","106,000,000",36,37,1,61
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","12,200,000",19,19,1,14
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","900,000",7,7,1,3
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","17,200,000",15,15,1,25
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","74,100,000",51,52,1,31
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","267,400,000",98,100,1,58
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,800,000",11,11,1,4
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","25,400,000",13,13,1,43
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","110,500,000",47,47,1,49
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","33,400,000",33,33,1,22
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,200,000",10,10,1,2
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,700,000",24,26,1.1,48
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","45,400,000",51,53,1,68
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","73,600,000",76,81,1.1,72
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,200,000",17,20,1.2,13
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","7,300,000",22,23,1.1,53
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","13,300,000",45,45,1,50
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","27,300,000",83,83,1,56
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,500,000",30,30,1,9
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","13,400,000",15,17,1.2,45
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","25,500,000",34,35,1,42
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","114,900,000",87,90,1,75
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","11,600,000",24,24,1,28
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)",(D),(D),(D),(D),(D)
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","113,600,000",58,60,1,59
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","168,200,000",77,82,1.1,64
2015,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","53,200,000",23,26,1.1,21
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","190,300,000",66,69,1,28
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","486,000,000",109,114,1,44
2015,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,800,000",16,16,1,3
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","35,900,000",15,18,1.2,35
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","115,900,000",48,54,1.1,39
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","317,300,000",104,113,1.1,50
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,200,000",6,7,1.2,6
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","32,100,000",21,21,1,15
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","156,800,000",53,54,1,30
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","264,300,000",84,84,1,32
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","7,300,000",14,14,1,5
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","18,900,000",14,15,1.1,33
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","45,300,000",30,32,1,36
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","23,500,000",29,29,1,20
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,200,000",5,5,1,12
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","17,800,000",24,26,1.1,37
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","59,600,000",58,60,1,54
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","85,000,000",75,79,1.1,58
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","800,000",12,12,1,4
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","22,000,000",53,53,1,29
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","27,900,000",67,67,1,29
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,800,000",18,18,1,7
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","10,200,000",10,14,1.4,36
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","27,500,000",30,41,1.3,33
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","85,100,000",65,85,1.3,49
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,800,000",7,8,1.1,11
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","19,400,000",13,14,1.1,19
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","102,700,000",49,50,1,27
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","131,200,000",58,60,1,29
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,600,000",9,10,1.1,6
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","2,700,000",15,15,1,8
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","37,600,000",60,62,1,26
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","68,300,000",90,90,1,33
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)",(D),(D),(D),(D),(D)
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","16,800,000",17,18,1.1,20
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","103,100,000",55,55,1,41
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","159,900,000",76,76,1,46
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,900,000",14,15,1.1,7
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","30,500,000",13,16,1.2,36
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","115,800,000",45,48,1.1,45
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","24,300,000",29,30,1,15
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","19,100,000",13,15,1.1,25
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","21,800,000",20,22,1.1,53
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","42,000,000",46,47,1,49
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","96,800,000",81,84,1,64
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,200,000",14,14,1,12
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","28,000,000",9,10,1.1,48
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","114,000,000",37,39,1,51
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","23,300,000",28,29,1,14
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","7,200,000",9,10,1,13
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","25,900,000",15,17,1.1,32
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","82,300,000",46,51,1.1,34
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","232,200,000",93,100,1.1,49
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,100,000",17,17,1,4
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,300,000",10,11,1.1,41
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","102,500,000",38,40,1.1,49
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","36,400,000",26,26,1,27
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,600,000",8,8,1,4
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,100,000",24,26,1.1,48
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","78,100,000",65,67,1,66
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","116,500,000",93,96,1,70
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,900,000",10,10,1,17
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","9,200,000",22,25,1.2,58
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","19,600,000",48,49,1,64
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","40,600,000",79,82,1,79
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,000,000",12,13,1.1,25
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","13,100,000",15,18,1.2,39
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","34,400,000",40,42,1.1,44
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","116,700,000",80,87,1.1,71
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","6,900,000",12,13,1,29
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","18,900,000",35,42,1.2,13
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","106,700,000",56,59,1,51
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","205,000,000",93,98,1.1,59
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,600,000",33,33,1,2
2017,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","63,800,000",22,24,1.1,25
2017,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","279,800,000",72,73,1,36
2017,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","713,600,000",123,127,1,53
2017,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","7,400,000",13,13,1,5
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","57,300,000",24,31,1.3,31
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","144,200,000",59,62,1,39
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","417,200,000",110,114,1,62
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,400,000",15,22,1.4,6
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","14,400,000",12,12,1,13
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","145,000,000",62,62,1,23
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","357,100,000",103,104,1,34
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,100,000",13,13,1,6
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","40,600,000",15,16,1,49
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","118,000,000",42,42,1,54
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","65,400,000",47,48,1,26
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,700,000",7,7,1,14
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","13,700,000",24,25,1.1,28
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","94,400,000",71,71,1,68
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","130,200,000",93,95,1,70
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,500,000",18,19,1,7
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,900,000",11,15,1.3,48
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","49,200,000",38,44,1.2,49
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","141,000,000",72,84,1.2,74
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,800,000",5,7,1.5,11
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","35,200,000",15,16,1.1,26
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","95,000,000",40,41,1,28
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","161,000,000",57,59,1,34
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","5,100,000",9,10,1.1,6
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","700,000",7,9,1.3,4
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","20,600,000",56,56,1,17
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","66,600,000",78,81,1,38
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,600,000",20,20,1,4
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","32,400,000",26,26,1,20
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","143,900,000",52,52,1,46
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","272,000,000",81,83,1,55
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","7,400,000",10,11,1.1,11
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","34,400,000",13,14,1.1,43
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","128,100,000",46,49,1.1,46
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","28,100,000",30,32,1,16
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","14,200,000",13,13,1,19
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","20,300,000",20,22,1.1,54
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","30,100,000",36,39,1.1,46
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","95,500,000",72,78,1.1,72
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,200,000",14,17,1.2,15
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","48,700,000",14,15,1.1,45
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","167,400,000",46,47,1,50
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","19,200,000",23,24,1,11
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","13,400,000",14,15,1.1,12
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","25,200,000",14,16,1.1,32
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","72,000,000",46,47,1,30
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","329,500,000",101,107,1.1,61
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","15,900,000",26,38,1.5,8
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,400,000",10,10,1,40
