YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUOXASTROBIN = 28869)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","15,000",0.044,0.058,1.3,4
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","47,000",0.106,0.143,1.3,6
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","209,000"," "," "," ",16
2017,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","15,000",0.086,0.093,1.1,3
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","29,000",0.103,0.155,1.5,2
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","53,000",0.051,0.051,1,11
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","26,000",0.1,0.156,1.6,2
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","135,000",0.115,0.115,1,12
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","280,000"," "," "," ",17
2017,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","22,000"," "," "," ",4
2017,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","6,000",0.091,0.091,1,4
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","4,000",0.057,0.057,1,4
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","7,000",0.044,0.044,1,8
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MONO-POTASSIUM SALT = 76416)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","3,000",0.109,0.109,1,2
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","27,000",0.1,0.11,1.1,13
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","55,000"," "," "," ",21
2017,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CONIOTHYRIUM MINITAN = 28836)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),(D),(D),(D),(D)
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","24,000"," "," "," ",7
2017,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","32,000",0.086,0.086,1,5
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","36,000",0.067,0.067,1,7
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","31,000",0.104,0.104,1,4
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","81,000",0.142,0.142,1,7
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","203,000"," "," "," ",13
2017,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","64,000",0.098,0.098,1,30
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)","7,000",0.03,0.032,1,10
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","26,000",0.071,0.071,1,17
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","20,000",0.105,0.105,1,9
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","135,000"," "," "," ",40
2017,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","6,000",0.063,0.063,1,4
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","27,000",0.084,0.084,1,5
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",(D),(D),(D),(D),(D)
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)",(D),(D),(D),(D),(D)
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","16,000",0.077,0.077,1,3
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)",(D),(D),(D),(D),(D)
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","102,000"," "," "," ",12
2017,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","15,000",0.048,0.048,1,5
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","35,000",0.106,0.106,1,6
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","105,000"," "," "," ",9
2017,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","9,000",0.097,0.097,1,6
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)","2,000",0.028,0.028,1,4
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","5,000",0.072,0.072,1,4
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","6,000",0.076,0.085,1.1,4
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)","3,000",0.036,0.036,1,5
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","13,000",0.148,0.166,1.1,5
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)",(D),(D),(D),(D),(D)
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","52,000"," "," "," ",18
2017,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)","8,000",0.104,0.104,1,5
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","14,000",0.047,0.047,1,4
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)",(D),(D),(D),(D),(D)
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","35,000",0.107,0.107,1,5
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","82,000"," "," "," ",6
2017,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","26,000",0.077,0.077,1,7
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUOXASTROBIN = 28869)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","10,000",0.039,0.039,1,5
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)","16,000",0.097,0.114,1.2,3
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","35,000",0.1,0.1,1,7
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","20,000",0.077,0.077,1,5
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","126,000"," "," "," ",18
2017,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUAZINAM = 129098)",(D),(D),(D),(D),(D)
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","18,000"," "," "," ",3
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BOSCALID = 128008)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CONIOTHYRIUM MINITAN = 28836)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","4,000",0.047,0.047,1,4
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","8,000",0.094,0.094,1,4
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (SEDAXANE = 129223)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)",(D),(D),(D),(D),(D)
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","47,000"," "," "," ",14
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","71,000",0.236,0.236,1,9
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","22,000",0.097,0.097,1,7
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","37,000",0.321,0.321,1,4
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)",(D),(D),(D),(D),(D)
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","74,000",0.643,0.643,1,4
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TETRACONAZOLE = 120603)","50,000",0.439,0.439,1,4
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TOTAL)","328,000"," "," "," ",17
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)",(D),(D),(D),(D),(D)
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","110,000",0.117,0.117,1,9
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (BENZOVINDIFLUPYR = 122305)",(D),(D),(D),(D),(D)
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)",(D),(D),(D),(D),(D)
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)",(D),(D),(D),(D),(D)
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","41,000",0.051,0.051,1,8
