YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","35,000",0.086,0.115,1.3,6
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE AMM. SALT = 103604)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","2,584,000",0.772,1.431,1.9,38
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","5,581,000",0.956,1.864,2,63
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAMOX = 129171)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","19,000",0.042,0.045,1.1,9
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR, AMMON. = 128923)","6,000",0.035,0.037,1.1,3
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (QUIZALOFOP-P-ETHYL = 128709)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",(D),(D),(D),(D),(D)
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","8,719,000"," "," "," ",99
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","678,000",0.53,0.545,1,27
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","112,000",0.418,0.418,1,6
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","14,000",0.022,0.022,1,14
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","9,000",0.078,0.078,1,3
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","7,000",0.017,0.018,1.1,8
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","81,000",0.087,0.088,1,20
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","247,000",0.861,1.193,1.4,5
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1,896,000",0.804,1.332,1.7,31
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","4,399,000",1.051,1.584,1.5,60
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN = 128848)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAQUIN, MON. SALT = 128840)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","14,000",0.06,0.06,1,5
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (MCPA, 2-ETHYLHEXYL = 30564)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","45,000",0.256,0.256,1,4
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (QUIZALOFOP-P-ETHYL = 128709)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)",(D),(D),(D),(D),(D)
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)","6,000",0.026,0.026,1,5
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","48,000",0.133,0.141,1.1,7
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","1,000",0.007,0.007,1,4
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","7,941,000"," "," "," ",98
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIBENURON-METHYL = 128887)","1,000",0.007,0.007,1,3
2012,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, BEE = 30053)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","4,000",0.018,0.018,1,5
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","56,000",0.063,0.074,1.2,16
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP-P-ETHYL = 129092)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","43,000",0.075,0.075,1,12
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","27,000",0.093,0.093,1,6
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","2,557,000",0.796,1.394,1.8,39
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","4,399,000",0.882,1.543,1.7,60
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","18,000",0.038,0.038,1,10
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","26,000",0.19,0.19,1,3
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","191,000",0.94,0.94,1,4
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","37,000",0.106,0.106,1,7
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",(D),(D),(D),(D),(D)
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","7,771,000"," "," "," ",97
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","14,000",0.109,0.14,1.3,8
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DICAMBA, DIGLY. SALT = 128931)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)","31,000",0.287,0.287,1,9
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUFENACET = 121903)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","9,000",0.061,0.061,1,12
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)","103,000",0.23,0.263,1.1,31
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)","138,000",0.402,0.593,1.5,19
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","428,000",0.686,1.078,1.6,32
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","1,319,000",0.806,1.909,2.4,55
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)","7,000",0.057,0.072,1.3,8
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","69,000",0.359,0.568,1.6,10
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (QUIZALOFOP-P-ETHYL = 128709)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","430,000",0.956,1.122,1.2,30
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SETHOXYDIM = 121001)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)",(D),(D),(D),(D),(D)
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","2,861,000"," "," "," ",95
2012,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D = 30001)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","30,000",0.456,0.456,1,11
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, BEE = 30053)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-DB, DIMETH. SALT = 30819)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (ACIFLUORFEN, SODIUM = 114402)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (BENTAZON = 103901)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","2,000",0.016,0.019,1.2,14
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)","1,000",0.024,0.028,1.2,9
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (DICAMBA = 29801)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FENOXAPROP-P-ETHYL = 129092)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMICLORAC-PENTYL = 128724)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","4,000",0.062,0.062,1,10
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","130,000",1.406,2.492,1.8,9
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","358,000",0.963,1.544,1.6,39
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","498,000",0.998,1.744,1.7,48
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","18,000",0.441,0.441,1,7
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (PROPANOIC ACID = 129046)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)",(D),(D),(D),(D),(D)
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","1,000",0.01,0.011,1.2,14
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TOTAL)","1,138,000"," "," "," ",99
2012,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (TRIBENURON-METHYL = 128887)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","56,000",0.607,0.607,1,5
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CHLORIMURON-ETHYL = 128901)","1,000",0.006,0.006,1,9
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","34,000",0.117,0.117,1,17
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (CLORANSULAM-METHYL = 129116)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUAZIFOP-P-BUTYL = 122809)","10,000",0.103,0.103,1,6
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","8,000",0.082,0.082,1,6
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","250,000",0.781,0.908,1.2,16
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)","76,000",1.106,1.106,1,4
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","941,000",0.951,1.177,1.2,47
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","939,000",0.982,1.26,1.3,44
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZAMOX = 129171)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)","17,000",0.05,0.05,1,20
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (IMAZETHAPYR, AMMON. = 128923)",(D),(D),(D),(D),(D)
2012,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, HERBICIDE: (METRIBUZIN = 101101)",(D),(D),(D),(D),(D)
