YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","118,000"," "," "," ",11
2015,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ALPHA CYPERMETHRIN = 209600)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","44,000",0.067,0.07,1,6
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","241,000",0.337,0.337,1,7
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","29,000",0.028,0.031,1.1,10
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","425,000"," "," "," ",25
2015,IOWA,19,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","11,000",0.065,0.065,1,4
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",(D),(D),(D),(D),(D)
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","62,000"," "," "," ",9
2015,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","3,000",0.029,0.029,1,6
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CARBARYL = 56801)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","3,000",0.027,0.027,1,6
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","55,000"," "," "," ",23
2015,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","1,000",0.012,0.012,1,6
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","431,000",0.682,0.971,1.4,31
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","3,000",0.023,0.023,1,10
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","32,000",0.081,0.091,1.1,25
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","5,000",0.062,0.062,1,5
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYPERMETHRIN = 109702)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)","2,000",0.034,0.034,1,3
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","8,000",0.043,0.044,1,13
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","5,000",0.025,0.027,1.1,14
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","500,000"," "," "," ",63
2015,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)",(D)," "," "," ",(D)
2015,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ALPHA CYPERMETHRIN = 209600)",(D),(D),(D),(D),(D)
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)","6,000",0.031,0.031,1,2
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","54,000",0.062,0.062,1,11
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","484,000",0.402,0.426,1.1,15
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)","5,000",0.032,0.032,1,2
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)","2,000",0.006,0.006,1,5
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","11,000",0.061,0.061,1,2
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","69,000",0.028,0.029,1,31
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","24,000",0.032,0.032,1,10
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","656,000"," "," "," ",56
2015,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","78,000",0.676,0.676,1,5
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","16,000",0.062,0.066,1.1,11
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DELTAMETHRIN = 97805)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)","4,000",0.036,0.038,1.1,4
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","7,000",0.059,0.059,1,5
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","7,000",0.022,0.022,1,15
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","123,000"," "," "," ",38
2015,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","3,000",0.035,0.035,1,2
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",(D),(D),(D),(D),(D)
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","11,000",0.037,0.096,2.6,3
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","19,000"," "," "," ",6
2015,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","2,000",0.015,0.015,1,3
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","15,000",0.046,0.046,1,6
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (PERMETHRIN = 109701)",(D),(D),(D),(D),(D)
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","25,000"," "," "," ",9
2015,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)","3,000",0.015,0.015,1,4
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","30,000",0.545,0.581,1.1,3
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","3,000",0.06,0.06,1,3
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","6,000",0.059,0.059,1,6
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","8,000",0.022,0.036,1.6,12
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","54,000"," "," "," ",19
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","25,000",0.056,0.058,1,7
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",(D),(D),(D),(D),(D)
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","278,000",0.314,0.314,1,15
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)",(D),(D),(D),(D),(D)
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)","3,000",0.007,0.007,1,7
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","35,000",0.036,0.036,1,17
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)",(D),(D),(D),(D),(D)
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","367,000"," "," "," ",37
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (NOVALURON = 124002)",(D),(D),(D),(D),(D)
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","13,000"," "," "," ",7
2015,OHIO,39,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BETA-CYFLUTHRIN = 118831)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","12,000",0.05,0.05,1,5
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)","247,000",0.569,0.63,1.1,8
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ESFENVALERATE = 109303)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","22,000",0.027,0.029,1.1,15
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","291,000"," "," "," ",29
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (DIFLUBENZURON = 108201)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","5,000",0.026,0.026,1,10
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)",(D),(D),(D),(D),(D)
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","14,000"," "," "," ",22
2015,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)",(D),(D),(D),(D),(D)
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)",(D),(D),(D),(D),(D)
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)","3,000",0.042,0.05,1.2,9
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (FLUBENDIAMIDE = 27602)","3,000",0.063,0.063,1,7
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","2,000",0.024,0.03,1.2,11
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)","25,000"," "," "," ",37
2015,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)",(D),(D),(D),(D),(D)
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)",(D),(D),(D),(D),(D)
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)",(D),(D),(D),(D),(D)
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","1,000",0.019,0.023,1.2,2
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)",(D),(D),(D),(D),(D)
2015,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (TOTAL)",(D)," "," "," ",(D)
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (ACEPHATE = 103301)","275,000",0.862,1.14,1.3,7
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","47,000",0.08,0.098,1.2,14
2017,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","8,000",0.047,0.047,1,5
